household_id,person_number,employment_status2code,lab_salary_raw,salary,salary_status,employment_status,salary_flag
985104620000004101,03,3,888888888,,Not applicable (not employed),Not economically active,
985104620000007101,01,2,888888888,,Not applicable (not employed),Unemployed,
985104620000007101,02,3,888888888,,Not applicable (not employed),Not economically active,
985104620000008601,01,3,888888888,,Not applicable (not employed),Not economically active,
985104620000008601,02,3,888888888,,Not applicable (not employed),Not economically active,
985104620000008601,03,3,888888888,,Not applicable (not employed),Not economically active,
985104620000008601,04,3,888888888,,Not applicable (not employed),Not economically active,
985104620000010101,01,3,888888888,,Not applicable (not employed),Not economically active,
985104620000010101,02,3,888888888,,Not applicable (not employed),Not economically active,
985104620000010101,03,3,888888888,,Not applicable (not employed),Not economically active,
985104620000010101,04,3,888888888,,Not applicable (not employed),Not economically active,
985104620000011601,01,2,888888888,,Not applicable (not employed),Unemployed,
985104620000011601,02,2,888888888,,Not applicable (not employed),Unemployed,
985104620000011601,03,3,888888888,,Not applicable (not employed),Not economically active,
985104620000013101,02,3,888888888,,Not applicable (not employed),Not economically active,
985105310000000101,01,3,888888888,,Not applicable (not employed),Not economically active,
985105310000001801,01,2,888888888,,Not applicable (not employed),Unemployed,
985105310000003501,01,2,888888888,,Not applicable (not employed),Unemployed,
985105310000003501,02,2,888888888,,Not applicable (not employed),Unemployed,
985105310000005201,02,3,888888888,,Not applicable (not employed),Not economically active,
985105310000005201,03,2,888888888,,Not applicable (not employed),Unemployed,
985105310000005201,04,2,888888888,,Not applicable (not employed),Unemployed,
985105310000005201,05,2,888888888,,Not applicable (not employed),Unemployed,
985105310000005201,06,2,888888888,,Not applicable (not employed),Unemployed,
985105310000006901,01,2,888888888,,Not applicable (not employed),Unemployed,
985105310000008601,01,1,2500,2500,Reported,Employed,
985105310000010301,01,3,888888888,,Not applicable (not employed),Not economically active,
985105310000010301,03,1,1000,1000,Reported,Employed,
985105310000010301,04,2,888888888,,Not applicable (not employed),Unemployed,
985105310000010301,05,3,888888888,,Not applicable (not employed),Not economically active,
985105310000012001,01,3,888888888,,Not applicable (not employed),Not economically active,
985105310000012001,02,2,888888888,,Not applicable (not employed),Unemployed,
985105310000012001,03,2,888888888,,Not applicable (not employed),Unemployed,
985105310000013701,01,2,888888888,,Not applicable (not employed),Unemployed,
986100450000004101,01,1,20000,20000,Reported,Employed,
986100450000004101,02,3,888888888,,Not applicable (not employed),Not economically active,
986100450000005701,01,3,888888888,,Not applicable (not employed),Not economically active,
986100450000005701,02,3,888888888,,Not applicable (not employed),Not economically active,
986100450000005701,03,3,888888888,,Not applicable (not employed),Not economically active,
986100450000005701,04,3,888888888,,Not applicable (not employed),Not economically active,
986100450000008901,01,1,9475,9475,Reported,Employed,
986100450000008901,02,3,888888888,,Not applicable (not employed),Not economically active,
986100450000008901,03,3,888888888,,Not applicable (not employed),Not economically active,
986100450000008901,04,3,888888888,,Not applicable (not employed),Not economically active,
986100450000008901,05,3,888888888,,Not applicable (not employed),Not economically active,
986100450000012101,01,3,888888888,,Not applicable (not employed),Not economically active,
986100450000013701,01,3,888888888,,Not applicable (not employed),Not economically active,
986100450000013701,02,3,888888888,,Not applicable (not employed),Not economically active,
986100450000015301,02,3,888888888,,Not applicable (not employed),Not economically active,
986100450000015301,03,3,888888888,,Not applicable (not employed),Not economically active,
986100450000016901,01,3,888888888,,Not applicable (not employed),Not economically active,
986100450000018501,01,1,2997,2997,Reported,Employed,
986100880000004401,01,1,9475,9475,Reported,Employed,
986100880000004401,02,3,888888888,,Not applicable (not employed),Not economically active,
986100880000009201,01,3,888888888,,Not applicable (not employed),Not economically active,
986100880000009201,02,2,888888888,,Not applicable (not employed),Unemployed,
986100880000009201,03,3,888888888,,Not applicable (not employed),Not economically active,
986100880000009201,04,1,20000,20000,Reported,Employed,
986100880000010801,01,3,888888888,,Not applicable (not employed),Not economically active,
986100880000010801,02,3,888888888,,Not applicable (not employed),Not economically active,
986100880000012401,01,1,1249,1249,Reported,Employed,
986100880000014001,01,2,888888888,,Not applicable (not employed),Unemployed,
986100880000014001,02,2,888888888,,Not applicable (not employed),Unemployed,
986100880000014001,03,3,888888888,,Not applicable (not employed),Not economically active,
986100880000015601,01,1,21583,21583,Reported,Employed,
986100990000002201,03,3,888888888,,Not applicable (not employed),Not economically active,
986100990000002201,04,3,888888888,,Not applicable (not employed),Not economically active,
986100990000004501,01,1,3929,3929,Reported,Employed,
986100990000004501,02,3,888888888,,Not applicable (not employed),Not economically active,
986100990000006801,02,3,888888888,,Not applicable (not employed),Not economically active,
986100990000009101,01,3,888888888,,Not applicable (not employed),Not economically active,
986100990000009101,02,3,888888888,,Not applicable (not employed),Not economically active,
986100990000011401,02,3,888888888,,Not applicable (not employed),Not economically active,
986100990000011401,03,3,888888888,,Not applicable (not employed),Not economically active,
986100990000011401,04,3,888888888,,Not applicable (not employed),Not economically active,
986100990000013701,01,1,13352,13352,Reported,Employed,
986100990000018301,01,1,44287,44287,Reported,Employed,
986100990000018301,02,1,21583,21583,Reported,Employed,
986100990000018301,03,3,888888888,,Not applicable (not employed),Not economically active,
986100990000020601,01,3,888888888,,Not applicable (not employed),Not economically active,
986101120000000701,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000000701,03,2,888888888,,Not applicable (not employed),Unemployed,
986101120000003801,01,2,888888888,,Not applicable (not employed),Unemployed,
986101120000003801,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000003801,03,2,888888888,,Not applicable (not employed),Unemployed,
986101120000003801,04,2,888888888,,Not applicable (not employed),Unemployed,
986101120000006901,01,1,5000,5000,Reported,Employed,
986101120000010001,01,2,888888888,,Not applicable (not employed),Unemployed,
986101120000010001,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000013101,01,2,888888888,,Not applicable (not employed),Unemployed,
986101120000013101,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000016201,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000019301,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000019301,03,2,888888888,,Not applicable (not employed),Unemployed,
986101120000019301,04,2,888888888,,Not applicable (not employed),Unemployed,
986101120000019301,05,3,888888888,,Not applicable (not employed),Not economically active,
986101120000022401,01,2,888888888,,Not applicable (not employed),Unemployed,
986101120000022401,02,2,888888888,,Not applicable (not employed),Unemployed,
986101120000022401,03,2,888888888,,Not applicable (not employed),Unemployed,
986101120000022401,04,3,888888888,,Not applicable (not employed),Not economically active,
986102190000000301,01,2,888888888,,Not applicable (not employed),Unemployed,
986102190000000301,02,2,888888888,,Not applicable (not employed),Unemployed,
986102190000000301,03,2,888888888,,Not applicable (not employed),Unemployed,
986102190000000301,04,2,888888888,,Not applicable (not employed),Unemployed,
986102190000000301,05,3,888888888,,Not applicable (not employed),Not economically active,
986102190000001801,01,3,888888888,,Not applicable (not employed),Not economically active,
986102190000001801,02,1,5000,5000,Reported,Employed,
986102190000001801,03,2,888888888,,Not applicable (not employed),Unemployed,
986102190000001801,04,3,888888888,,Not applicable (not employed),Not economically active,
986102190000003301,02,2,888888888,,Not applicable (not employed),Unemployed,
986102190000003301,03,2,888888888,,Not applicable (not employed),Unemployed,
986102190000003301,04,2,888888888,,Not applicable (not employed),Unemployed,
986102190000003301,05,3,888888888,,Not applicable (not employed),Not economically active,
986102190000004801,02,2,888888888,,Not applicable (not employed),Unemployed,
986102190000007801,01,3,888888888,,Not applicable (not employed),Not economically active,
986102190000007801,02,3,888888888,,Not applicable (not employed),Not economically active,
986102190000007801,03,3,888888888,,Not applicable (not employed),Not economically active,
986102190000007801,06,3,888888888,,Not applicable (not employed),Not economically active,
986102190000009301,01,1,1249,1249,Reported,Employed,
986102190000009301,02,2,888888888,,Not applicable (not employed),Unemployed,
986102190000009301,03,2,888888888,,Not applicable (not employed),Unemployed,
986102190000012301,01,2,888888888,,Not applicable (not employed),Unemployed,
986102190000012301,02,3,888888888,,Not applicable (not employed),Not economically active,
987101590000000701,01,1,13352,13352,Reported,Employed,
987101590000000701,02,1,6958,6958,Reported,Employed,
