household_id,person_number,education_level_code,education_attendance_code,institution_type_code,reason_not_attending_code,education_level_flag,education_attendance_flag,education_level,education_attendance,institution_type,reason_not_attending
798146930000073001,03,22,2,88,2,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Completed education / satisfied / doesn't want to study
798146930000073001,04,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
798147140000000701,01,10,2,88,1,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Too old/young
798147140000000701,02,10,2,88,2,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Completed education / satisfied / doesn't want to study
798147140000000701,03,12,1,7,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Other college,Not applicable
798147140000004501,01,26,1,5,88,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,Yes,Higher education institution (university / university of technology),Not applicable
798147140000004501,02,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798147140000006401,01,24,2,88,7,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Family commitment (e.g. child minding)
798147140000006401,02,22,2,88,7,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Family commitment (e.g. child minding)
798147140000006401,03,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
798147140000006401,04,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
798147140000008301,03,22,2,88,2,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Completed education / satisfied / doesn't want to study
798147140000008301,04,22,2,88,2,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Completed education / satisfied / doesn't want to study
798147140000008301,05,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
798147140000008301,07,22,2,88,1,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Too old/young
798147140000015901,01,12,2,88,7,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Family commitment (e.g. child minding)
798147340000011601,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798147340000011601,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798147450000004101,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798147450000009501,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798147450000014901,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798147650000005201,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798147650000005201,02,25,2,88,18,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,Other reason
798148050000007701,01,26,2,88,6,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,"Working (at home, business or job)"
798148050000007701,02,23,2,88,18,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,Other reason
798148590000000501,01,26,2,88,1,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,Too old/young
798148590000002701,01,26,2,88,6,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,"Working (at home, business or job)"
798148590000002701,02,26,2,88,7,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,Family commitment (e.g. child minding)
798148590000015901,01,23,2,88,5,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,No money for fees
798148690000006101,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798148690000006101,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149140000000501,01,23,2,88,6,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149140000005101,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149140000007401,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149140000007401,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149140000007401,03,11,2,88,6,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,"Working (at home, business or job)"
798149140000012001,01,25,1,5,88,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,Yes,Higher education institution (university / university of technology),Not applicable
798149140000018901,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798149140000018901,02,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798149380000006701,01,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
798149380000006701,02,25,2,88,5,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,No money for fees
798149390000001201,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798149390000001201,02,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798149390000003901,01,28,2,88,6,NA,NA,Other,No,Not applicable,"Working (at home, business or job)"
798149390000003901,02,28,2,88,6,NA,NA,Other,No,Not applicable,"Working (at home, business or job)"
798149390000003901,03,12,1,6,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,TVET college,Not applicable
798149390000022801,01,23,2,88,5,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,No money for fees
798149390000025501,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149390000030901,01,24,2,88,1,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Too old/young
798149390000030901,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798149390000030901,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
798149980000012201,01,24,2,88,1,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Too old/young
798149980000012201,02,22,2,88,5,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,No money for fees
798149980000015501,01,22,2,88,6,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,"Working (at home, business or job)"
798149980000015501,02,24,2,88,18,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Other reason
798150120000007301,01,22,2,88,6,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,"Working (at home, business or job)"
798150120000010501,01,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
798150120000010501,02,9,2,88,1,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Too old/young
798150120000010501,03,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
798150120000012101,01,22,2,88,6,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,"Working (at home, business or job)"
798150120000012101,02,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
798150120000012101,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
798150120000013701,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798150120000015301,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798150260000002001,01,22,2,88,7,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Family commitment (e.g. child minding)
798150260000002001,02,22,2,88,7,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Family commitment (e.g. child minding)
798150260000002001,03,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
798150260000002001,04,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
798150260000004101,01,24,2,88,1,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Too old/young
798150260000004101,02,24,2,88,1,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Too old/young
798150260000006201,01,26,2,88,7,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,Family commitment (e.g. child minding)
798150260000006201,02,26,2,88,7,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,Family commitment (e.g. child minding)
798150260000006201,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
798150580000000501,01,24,2,88,1,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Too old/young
798150580000000501,02,25,2,88,1,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,Too old/young
798150580000003201,01,25,2,88,1,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,Too old/young
798150580000003201,02,26,2,88,6,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,"Working (at home, business or job)"
798150580000003201,03,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
798150580000003201,04,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
798150580000022101,01,25,1,5,88,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,Yes,Higher education institution (university / university of technology),Not applicable
798150580000022101,02,12,2,88,7,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Family commitment (e.g. child minding)
798150580000022101,03,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
798150650000002801,01,22,1,5,88,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,Yes,Higher education institution (university / university of technology),Not applicable
798150650000009401,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798150650000009402,01,12,2,88,2,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Completed education / satisfied / doesn't want to study
798150650000012701,01,26,2,88,5,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,No money for fees
798150650000012701,02,26,2,88,6,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,"Working (at home, business or job)"
798150650000016001,01,9,2,88,5,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,No money for fees
798150650000019301,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798150650000019301,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798150650000022601,01,29,2,88,6,NA,NA,NA,No,Not applicable,"Working (at home, business or job)"
798150650000022601,02,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798152300000004301,01,23,2,88,6,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798152300000007701,01,26,2,88,18,NA,NA,Post Higher Diploma (M-Tech/Master's) NQF 9,No,Not applicable,Other reason
798152300000007701,02,23,2,88,6,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798152300000007701,03,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798152300000007701,04,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798152300000009401,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798152980000000401,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798152980000019001,01,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798152980000019001,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798153040000000801,01,23,1,7,88,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,Yes,Other college,Not applicable
798153040000003902,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153040000003902,02,23,2,88,6,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798153040000019401,01,29,2,88,6,NA,NA,NA,No,Not applicable,"Working (at home, business or job)"
798153040000019401,02,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
798153040000022501,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153040000022501,02,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
798153040000025601,01,24,2,88,2,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Completed education / satisfied / doesn't want to study
798153040000025601,02,24,2,88,2,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Completed education / satisfied / doesn't want to study
798153040000025601,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798153040000025601,04,24,2,88,2,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Completed education / satisfied / doesn't want to study
798153040000025601,05,12,1,7,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Other college,Not applicable
798153040000028701,01,25,2,88,6,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,"Working (at home, business or job)"
798153040000028701,02,24,2,88,6,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,"Working (at home, business or job)"
798153080230000101,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
798153080230000301,01,10,2,88,6,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,"Working (at home, business or job)"
798153080230000701,01,11,2,88,6,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,"Working (at home, business or job)"
798153080230000701,02,10,2,88,18,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Other reason
798153080230000701,03,10,2,88,6,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,"Working (at home, business or job)"
798153080230000901,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153080230000901,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798153080230001101,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153080230001101,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798153080230001101,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798153080230001301,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
798153190200000201,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200000601,01,11,2,88,6,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,"Working (at home, business or job)"
798153190200000601,02,6,2,88,18,NA,NA,Grade 6/Standard 4,No,Not applicable,Other reason
798153190200000601,03,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
798153190200000601,04,7,1,2,88,NA,NA,Grade 7/Standard 5/ABET/AET 3,Yes,School (Grade R-12),Not applicable
798153190200001001,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200001001,02,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
798153190200001401,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200001401,02,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200001801,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200002201,01,10,2,88,6,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,"Working (at home, business or job)"
798153190200002201,02,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
798153190200002601,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200003001,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153190200003401,01,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
798153190200003401,02,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
798153220000005201,01,9,2,88,6,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,"Working (at home, business or job)"
798153220000005201,02,9,2,88,18,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Other reason
798153220000005201,03,8,2,88,18,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Other reason
798153220000010501,01,9,2,88,6,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,"Working (at home, business or job)"
798153220000010501,02,10,2,88,18,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Other reason
798153220000015801,01,10,2,88,6,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,"Working (at home, business or job)"
798153220000015801,02,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
798153220000021101,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
798153220000021101,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
798153220000021101,03,16,2,88,18,NA,NA,N4/NTC 4/Occupational Cert NQF 5,No,Not applicable,Other reason
798153220000021101,04,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
798153220000026401,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
